"seqnames","start","end","width","strand","coverage1","numCs1","numTs1","coverage2","numCs2","numTs2","coverage3","numCs3","numTs3","coverage4","numCs4","numTs4","coverage5","numCs5","numTs5","coverage6","numCs6","numTs6","coverage7","numCs7","numTs7","coverage8","numCs8","numTs8","coverage9","numCs9","numTs9","coverage10","numCs10","numTs10","coverage11","numCs11","numTs11","coverage12","numCs12","numTs12","coverage13","numCs13","numTs13","coverage14","numCs14","numTs14","coverage15","numCs15","numTs15","coverage16","numCs16","numTs16","coverage17","numCs17","numTs17","coverage18","numCs18","numTs18","coverage19","numCs19","numTs19","coverage20","numCs20","numTs20","coverage21","numCs21","numTs21","coverage22","numCs22","numTs22","coverage23","numCs23","numTs23","coverage24","numCs24","numTs24","coverage25","numCs25","numTs25","coverage26","numCs26","numTs26","coverage27","numCs27","numTs27","coverage28","numCs28","numTs28","coverage29","numCs29","numTs29","coverage30","numCs30","numTs30","coverage31","numCs31","numTs31","coverage32","numCs32","numTs32","coverage33","numCs33","numTs33","coverage34","numCs34","numTs34","coverage35","numCs35","numTs35","coverage36","numCs36","numTs36","coverage37","numCs37","numTs37","coverage38","numCs38","numTs38","coverage39","numCs39","numTs39","coverage40","numCs40","numTs40","coord_key"
"chr8",143727793,143727793,1,"*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,7,3,14,7,7,11,5,6,NA,NA,NA,12,5,7,NA,NA,NA,14,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,10,5,22,18,4,NA,NA,NA,16,10,6,10,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,10,1,NA,NA,NA,NA,NA,NA,16,16,0,12,10,2,NA,NA,NA,21,21,0,NA,NA,NA,15,13,2,NA,NA,NA,NA,NA,NA,23,19,4,25,25,0,111,106,5,"chr8_143727793"
"chr8",143727892,143727892,1,"*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,7,4,NA,NA,NA,NA,NA,NA,13,8,5,NA,NA,NA,11,8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,10,2,24,19,5,NA,NA,NA,14,12,2,13,11,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,17,1,12,12,0,NA,NA,NA,22,22,0,NA,NA,NA,13,12,1,NA,NA,NA,NA,NA,NA,24,22,2,27,25,2,108,105,3,"chr8_143727892"
"chr8",144865006,144865006,1,"*",23,14,9,26,11,15,17,11,6,25,16,9,19,14,5,32,19,13,17,9,8,30,20,10,37,23,14,23,13,10,27,16,11,29,24,5,35,25,10,28,13,15,32,23,9,36,24,12,44,21,23,40,26,14,45,25,20,41,25,16,22,17,5,18,14,4,32,28,4,28,22,6,27,20,7,33,25,8,28,23,5,29,20,9,26,18,8,27,22,5,28,19,9,34,22,12,43,33,10,45,32,13,32,28,4,28,19,9,27,20,7,46,34,12,24,20,4,49,36,13,"chr8_144865006"
"chr9",2171500,2171500,1,"*",37,26,11,39,24,15,25,17,8,27,19,8,38,27,11,34,22,12,35,27,8,45,29,16,65,40,25,60,42,18,42,28,14,34,28,6,48,31,17,49,34,15,28,22,6,53,41,12,52,34,18,58,41,17,54,34,20,47,32,15,40,35,5,27,20,7,44,32,12,36,25,11,43,37,6,40,32,8,40,32,8,44,33,11,51,38,13,53,47,6,33,28,5,36,30,6,47,36,11,44,34,10,51,39,12,36,29,7,68,55,13,32,27,5,35,27,8,50,44,6,"chr9_2171500"
"chr9",12923906,12923906,1,"*",31,19,12,43,28,15,18,12,6,31,19,12,29,20,9,38,26,12,27,22,5,38,20,18,41,26,15,60,38,22,50,33,17,23,15,8,41,30,11,31,25,6,22,17,5,50,33,17,40,30,10,55,37,18,50,41,9,38,26,12,30,26,4,34,27,7,40,29,11,35,29,6,51,41,10,35,32,3,40,28,12,30,27,3,49,38,11,34,28,6,47,34,13,45,37,8,45,37,8,50,42,8,38,28,10,44,35,9,45,37,8,42,35,7,36,31,5,52,41,11,"chr9_12923906"
"chr9",13112016,13112016,1,"*",42,21,21,44,18,26,25,17,8,31,24,7,27,20,7,32,18,14,25,21,4,45,27,18,40,22,18,46,23,23,50,31,19,22,11,11,42,23,19,28,17,11,26,21,5,46,26,20,41,22,19,56,32,24,46,24,22,32,14,18,20,16,4,27,23,4,40,26,14,26,15,11,52,40,12,30,24,6,46,33,13,48,29,19,42,29,13,36,26,10,52,40,12,38,24,14,38,30,8,51,40,11,28,20,8,36,28,8,34,28,6,48,36,12,32,24,8,45,33,12,"chr9_13112016"
"chr9",28634215,28634215,1,"*",28,17,11,42,23,19,28,20,8,17,10,7,29,22,7,39,26,13,24,20,4,53,37,16,45,24,21,46,37,9,38,24,14,22,17,5,36,26,10,44,34,10,38,26,12,36,23,13,53,34,19,39,28,11,38,27,11,42,28,14,24,20,4,19,18,1,57,42,15,37,29,8,37,26,11,25,21,4,47,39,8,29,23,6,41,35,6,44,42,2,52,42,10,56,47,9,38,33,5,48,40,8,37,29,8,25,21,4,30,25,5,38,32,6,26,16,10,30,19,11,"chr9_28634215"
"chr9",38324543,38324543,1,"*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,10,1,NA,NA,NA,NA,NA,NA,12,12,0,10,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,9,7,22,11,11,NA,NA,NA,12,8,4,NA,NA,NA,NA,NA,NA,10,10,0,NA,NA,NA,11,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,12,1,NA,NA,NA,NA,NA,NA,16,16,0,11,11,0,NA,NA,NA,12,12,0,13,13,0,13,13,0,20,20,0,61,61,0,"chr9_38324543"
"chr9",42731874,42731874,1,"*",21,16,5,29,20,9,13,7,6,16,7,9,30,20,10,17,14,3,19,15,4,32,18,14,39,20,19,28,17,11,17,9,8,25,15,10,23,16,7,33,17,16,12,6,6,24,15,9,27,15,12,36,27,9,26,16,10,26,12,14,25,14,11,17,15,2,21,15,6,22,18,4,28,22,6,30,16,14,34,31,3,27,16,11,25,19,6,27,16,11,20,17,3,14,12,2,40,33,7,42,31,11,24,19,5,22,19,3,17,12,5,28,21,7,32,25,7,41,35,6,"chr9_42731874"
"chr9",40884383,40884383,1,"*",18,13,5,19,15,4,NA,NA,NA,14,9,5,NA,NA,NA,11,8,3,22,18,4,25,19,6,23,19,4,13,10,3,16,15,1,13,13,0,18,15,3,27,24,3,NA,NA,NA,17,12,5,22,18,4,51,32,19,28,22,6,14,12,2,25,21,4,24,24,0,31,30,1,22,19,3,28,26,2,22,19,3,19,17,2,13,12,1,22,22,0,21,14,7,16,16,0,22,19,3,44,38,6,32,30,2,31,30,1,26,25,1,26,23,3,17,15,2,29,26,3,119,114,5,"chr9_40884383"
"chr9",63895959,63895959,1,"*",49,17,32,50,17,33,34,11,23,50,20,30,60,26,34,46,25,21,60,21,39,71,29,42,63,29,34,87,39,48,71,27,44,35,9,26,67,23,44,67,28,39,64,29,35,79,29,50,65,30,35,51,13,38,61,18,43,67,19,48,85,17,68,30,8,22,73,15,58,53,14,39,36,4,32,52,15,37,52,10,42,56,9,47,60,9,51,66,16,50,71,17,54,86,28,58,83,16,67,81,25,56,61,18,43,94,20,74,54,8,46,80,18,62,71,14,57,81,17,64,"chr9_63895959"
"chr9",71750510,71750510,1,"*",22,16,6,20,13,7,NA,NA,NA,11,7,4,14,12,2,12,6,6,20,16,4,21,17,4,27,18,9,26,16,10,17,13,4,16,9,7,21,17,4,22,15,7,18,13,5,26,21,5,34,23,11,33,21,12,22,15,7,17,10,7,16,13,3,14,13,1,22,19,3,25,20,5,21,19,2,24,22,2,21,16,5,17,14,3,23,18,5,26,25,1,25,18,7,28,25,3,17,14,3,25,24,1,17,14,3,32,28,4,17,14,3,22,20,2,22,14,8,31,25,6,"chr9_71750510"
"chr9",75273088,75273088,1,"*",24,21,3,29,12,17,19,12,7,19,14,5,27,27,0,24,23,1,26,16,10,30,29,1,39,26,13,36,14,22,22,20,2,20,12,8,16,16,0,27,19,8,25,25,0,38,37,1,44,20,24,45,44,1,45,26,19,27,16,11,27,14,13,12,12,0,46,46,0,33,31,2,33,32,1,30,28,2,27,24,3,36,36,0,22,21,1,35,34,1,32,29,3,44,42,2,31,30,1,33,32,1,34,23,11,20,20,0,33,31,2,37,36,1,29,29,0,35,35,0,"chr9_75273088"
"chr9",87940875,87940875,1,"*",NA,NA,NA,10,10,0,NA,NA,NA,NA,NA,NA,13,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,0,NA,NA,NA,11,11,0,16,16,0,10,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,23,0,NA,NA,NA,12,12,0,12,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,13,0,NA,NA,NA,15,12,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,14,2,NA,NA,NA,18,16,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,10,2,10,7,3,"chr9_87940875"
"chr9",98943763,98943763,1,"*",NA,NA,NA,14,0,14,NA,NA,NA,10,0,10,10,0,10,NA,NA,NA,18,0,18,NA,NA,NA,10,0,10,NA,NA,NA,NA,NA,NA,11,0,11,17,0,17,14,0,14,NA,NA,NA,NA,NA,NA,11,0,11,22,0,22,NA,NA,NA,NA,NA,NA,10,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2,8,NA,NA,NA,12,3,9,NA,NA,NA,11,1,10,12,0,12,11,0,11,20,2,18,NA,NA,NA,15,0,15,11,0,11,79,44,35,"chr9_98943763"
"chr9",98943781,98943781,1,"*",NA,NA,NA,14,0,14,NA,NA,NA,12,0,12,NA,NA,NA,NA,NA,NA,16,0,16,NA,NA,NA,10,0,10,NA,NA,NA,NA,NA,NA,11,0,11,11,1,10,12,0,12,NA,NA,NA,10,0,10,12,0,12,20,0,20,NA,NA,NA,NA,NA,NA,10,2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,3,14,NA,NA,NA,12,0,12,12,1,11,78,42,36,"chr9_98943781"
"chr9",98943791,98943791,1,"*",NA,NA,NA,12,0,12,NA,NA,NA,13,0,13,10,0,10,NA,NA,NA,16,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0,13,NA,NA,NA,NA,NA,NA,10,1,9,12,0,12,18,0,18,NA,NA,NA,NA,NA,NA,11,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,3,14,NA,NA,NA,10,0,10,NA,NA,NA,79,52,27,"chr9_98943791"
"chr9",100274571,100274571,1,"*",25,14,11,40,31,9,20,15,5,17,12,5,21,16,5,35,19,16,27,18,9,13,10,3,41,32,9,27,20,7,23,12,11,19,17,2,12,10,2,22,20,2,NA,NA,NA,30,20,10,28,18,10,18,10,8,17,16,1,31,22,9,29,26,3,15,14,1,22,19,3,20,18,2,27,24,3,20,18,2,22,18,4,28,24,4,29,23,6,27,24,3,37,30,7,15,12,3,46,43,3,36,29,7,34,28,6,31,29,2,38,32,6,27,26,1,28,25,3,33,25,8,"chr9_100274571"
"chr9",103420494,103420494,1,"*",36,18,18,43,32,11,31,24,7,49,37,12,32,12,20,52,31,21,46,33,13,59,38,21,59,45,14,80,58,22,61,41,20,44,35,9,37,23,14,46,39,7,58,46,12,62,39,23,38,20,18,57,38,19,48,32,16,39,29,10,43,30,13,35,28,7,59,45,14,42,36,6,56,48,8,50,40,10,60,48,12,NA,NA,NA,52,41,11,33,22,11,68,58,10,42,35,7,35,28,7,53,46,7,49,43,6,45,38,7,57,49,8,NA,NA,NA,45,34,11,59,43,16,"chr9_103420494"
"chr9",121709592,121709592,1,"*",27,17,10,32,8,24,16,11,5,38,19,19,31,17,14,28,13,15,34,24,10,38,17,21,37,24,13,24,15,9,40,18,22,27,10,17,37,19,18,20,9,11,16,7,9,43,23,20,44,23,21,34,12,22,37,17,20,32,16,16,28,16,12,23,14,9,29,22,7,36,26,10,34,23,11,29,19,10,33,27,6,29,15,14,39,24,15,31,21,10,49,24,25,32,19,13,44,29,15,39,29,10,40,24,16,36,27,9,34,24,10,36,22,14,38,23,15,43,30,13,"chr9_121709592"
"chr9",121784994,121784994,1,"*",16,5,11,17,7,10,NA,NA,NA,17,6,11,NA,NA,NA,18,7,11,12,2,10,21,8,13,29,14,15,NA,NA,NA,16,9,7,27,11,16,10,6,4,16,8,8,12,8,4,20,7,13,11,5,6,28,11,17,26,5,21,19,10,9,10,5,5,21,7,14,15,9,6,10,6,4,16,10,6,10,6,4,19,14,5,13,9,4,16,6,10,24,16,8,24,17,7,16,11,5,37,16,21,21,13,8,22,15,7,17,10,7,18,11,7,22,15,7,31,17,14,42,25,17,"chr9_121784994"
"chr9",121806289,121806289,1,"*",23,16,7,37,24,13,35,27,8,30,19,11,48,38,10,43,29,14,48,32,16,40,38,2,64,41,23,39,27,12,37,25,12,27,21,6,33,24,9,42,33,9,55,38,17,39,26,13,57,44,13,66,49,17,50,39,11,30,23,7,31,19,12,35,30,5,44,33,11,39,32,7,36,31,5,20,17,3,43,35,8,31,25,6,37,32,5,49,42,7,48,44,4,26,22,4,37,30,7,43,38,5,29,23,6,45,36,9,59,48,11,50,35,15,38,33,5,45,36,9,"chr9_121806289"
"chr9",123379418,123379418,1,"*",15,8,7,NA,NA,NA,10,3,7,13,3,10,NA,NA,NA,NA,NA,NA,23,11,12,15,7,8,12,5,7,13,4,9,15,2,13,17,3,14,17,9,8,13,2,11,13,7,6,21,10,11,15,4,11,34,14,20,20,8,12,13,5,8,25,7,18,19,11,8,15,10,5,11,6,5,19,8,11,17,10,7,16,9,7,17,8,9,15,6,9,16,12,4,11,4,7,17,10,7,20,11,9,24,16,8,16,4,12,19,14,5,18,11,7,30,16,14,22,13,9,45,26,19,"chr9_123379418"
"chr9",127203438,127203438,1,"*",14,13,1,32,23,9,15,9,6,20,17,3,18,13,5,25,14,11,28,24,4,21,13,8,36,29,7,20,15,5,28,21,7,23,20,3,25,18,7,26,21,5,22,20,2,37,32,5,34,28,6,41,27,14,38,30,8,22,17,5,16,14,2,18,16,2,26,24,2,23,21,2,31,28,3,26,22,4,28,23,5,28,21,7,24,21,3,25,24,1,38,36,2,25,22,3,42,38,4,38,36,2,30,27,3,17,15,2,29,27,2,35,31,4,25,22,3,24,20,4,"chr9_127203438"
"chr9",127938504,127938504,1,"*",NA,NA,NA,12,2,10,NA,NA,NA,NA,NA,NA,10,1,9,15,1,14,17,2,15,15,1,14,11,1,10,NA,NA,NA,16,1,15,17,0,17,15,2,13,19,3,16,NA,NA,NA,21,1,20,23,1,22,27,1,26,19,1,18,18,0,18,19,2,17,12,0,12,25,5,20,18,6,12,12,2,10,15,1,14,17,4,13,19,6,13,28,3,25,20,4,16,10,1,9,17,4,13,29,4,25,21,4,17,14,1,13,24,6,18,24,8,16,20,2,18,22,4,18,29,9,20,"chr9_127938504"
"chr9",129483427,129483427,1,"*",13,2,11,12,0,12,NA,NA,NA,12,1,11,14,4,10,11,3,8,13,5,8,18,5,13,NA,NA,NA,NA,NA,NA,14,2,12,10,1,9,17,5,12,14,4,10,NA,NA,NA,27,8,19,17,5,12,43,7,36,14,4,10,17,5,12,17,1,16,19,9,10,21,7,14,13,4,9,NA,NA,NA,16,4,12,11,3,8,15,7,8,19,10,9,26,17,9,15,6,9,10,5,5,31,10,21,23,6,17,14,5,9,15,9,6,24,11,13,24,14,10,23,8,15,43,14,29,"chr9_129483427"
"chr9",130205313,130205313,1,"*",14,2,12,12,8,4,NA,NA,NA,11,6,5,NA,NA,NA,13,7,6,15,9,6,19,11,8,16,8,8,10,7,3,15,8,7,14,8,6,25,9,16,11,4,7,14,8,6,23,10,13,27,13,14,30,17,13,32,14,18,13,5,8,15,7,8,16,11,5,17,12,5,17,7,10,24,16,8,22,17,5,22,14,8,15,7,8,15,10,5,17,13,4,20,13,7,20,14,6,29,21,8,14,10,4,17,13,4,19,14,5,19,11,8,21,16,5,19,14,5,24,17,7,"chr9_130205313"
"chr9",130269168,130269168,1,"*",26,7,19,NA,NA,NA,NA,NA,NA,14,6,8,NA,NA,NA,23,8,15,18,10,8,22,11,11,26,12,14,26,10,16,15,8,7,22,8,14,NA,NA,NA,16,7,9,12,9,3,12,4,8,33,13,20,13,4,9,11,4,7,28,14,14,NA,NA,NA,NA,NA,NA,27,19,8,28,13,15,12,9,3,11,6,5,27,16,11,19,9,10,24,14,10,14,10,4,15,9,6,21,11,10,29,19,10,27,17,10,25,17,8,16,14,2,20,13,7,18,12,6,20,9,11,18,12,6,"chr9_130269168"
"chr9",130445926,130445926,1,"*",12,5,7,10,5,5,NA,NA,NA,15,8,7,20,13,7,15,8,7,18,9,9,20,8,12,23,14,9,23,15,8,23,15,8,16,12,4,23,15,8,16,10,6,13,8,5,23,16,7,25,16,9,40,25,15,25,17,8,16,9,7,26,15,11,25,19,6,21,11,10,31,22,9,30,21,9,23,17,6,18,14,4,16,11,5,20,13,7,30,21,9,22,18,4,26,21,5,31,24,7,12,11,1,28,23,5,27,22,5,21,15,6,33,23,10,28,20,8,36,33,3,"chr9_130445926"
"chr9",131965699,131965699,1,"*",31,22,9,25,19,6,19,12,7,25,20,5,25,18,7,23,20,3,23,13,10,26,21,5,39,35,4,26,19,7,37,31,6,27,21,6,36,31,5,33,25,8,23,18,5,49,40,9,37,27,10,49,39,10,50,35,15,37,26,11,24,21,3,20,15,5,29,22,7,24,20,4,38,35,3,40,33,7,43,39,4,32,28,4,26,22,4,40,37,3,42,36,6,49,43,6,43,37,6,38,33,5,41,40,1,41,36,5,42,41,1,29,23,6,42,40,2,46,38,8,"chr9_131965699"
"chr9",135040465,135040465,1,"*",26,17,9,22,17,5,10,6,4,32,28,4,22,16,6,34,27,7,34,23,11,31,21,10,32,22,10,32,19,13,44,32,12,23,19,4,27,24,3,32,28,4,30,27,3,31,26,5,26,21,5,56,39,17,37,26,11,30,24,6,16,13,3,23,21,2,30,25,5,32,25,7,33,28,5,29,24,5,34,28,6,19,15,4,33,28,5,33,29,4,41,38,3,35,29,6,38,30,8,50,46,4,42,36,6,22,19,3,39,39,0,41,37,4,39,38,1,36,33,3,"chr9_135040465"
"chr9",135223949,135223949,1,"*",12,6,6,15,4,11,NA,NA,NA,12,5,7,13,7,6,12,4,8,16,9,7,17,8,9,31,18,13,14,7,7,18,12,6,17,10,7,17,10,7,12,5,7,NA,NA,NA,22,6,16,19,11,8,29,12,17,24,12,12,24,10,14,26,13,13,16,10,6,18,11,7,24,15,9,22,13,9,18,12,6,19,15,4,17,10,7,19,13,6,23,20,3,16,10,6,26,14,12,44,34,10,27,18,9,25,15,10,17,10,7,30,17,13,22,13,9,31,19,12,31,18,13,"chr9_135223949"
